id,perception,pragmatics,production,alpha,simScaling,pragWeight,costWeight,logLikelihood,posteriorProb
124,fc6,combined,nocost,28.863245649216466,6.688023118897727,0.15608949787495272,0,-17894.197046742913,-5.809142990314027
125,fc6,combined,nocost,28.863245649216466,7.328096021270094,0.15608949787495272,0,-17895.64812262511,-5.115995809754082
126,fc6,combined,nocost,27.220791752841137,7.328096021270094,0.15608949787495272,0,-17894.7312097635,-5.809142990314027
127,fc6,combined,nocost,27.220791752841137,7.328096021270094,0.15670415533456847,0,-17894.812948269635,-6.214608098422191
128,fc6,combined,nocost,29.100096414283506,7.328096021270094,0.15670415533456847,0,-17896.781389757074,-6.214608098422191
129,fc6,combined,nocost,29.100096414283506,7.197129089952838,0.15670415533456847,0,-17895.717604790738,-6.907755278982138
130,fc6,combined,nocost,29.100096414283506,6.920402870821158,0.15670415533456847,0,-17894.432813926072,-6.214608098422191
131,fc6,combined,nocost,28.946261638983835,6.920402870821158,0.15670415533456847,0,-17894.14864896838,-4.961845129926823
132,fc6,combined,nocost,28.9003223680482,6.920402870821158,0.15670415533456847,0,-17894.077966113306,-5.298317366548036
133,fc6,combined,nocost,28.9003223680482,6.290566991927259,0.15670415533456847,0,-17896.679805599313,-6.214608098422191
134,fc6,combined,nocost,29.119209563007637,6.290566991927259,0.15670415533456847,0,-17896.431628765342,-5.809142990314027
135,fc6,combined,nocost,29.119209563007637,6.787478077167648,0.15670415533456847,0,-17894.312070798216,-6.907755278982138
136,fc6,combined,nocost,28.70567220845674,6.787478077167648,0.15670415533456847,0,-17893.95097364796,-5.298317366548036
137,fc6,combined,nocost,29.142442929705425,6.787478077167648,0.15670415533456847,0,-17894.347981163588,-5.298317366548036
138,fc6,combined,nocost,27.60920480155355,6.787478077167648,0.15670415533456847,0,-17895.615421292187,-6.214608098422191
139,fc6,combined,nocost,27.931534466279782,6.787478077167648,0.15670415533456847,0,-17894.72221752015,-6.214608098422191
140,fc6,combined,nocost,28.582867418464964,6.787478077167648,0.15670415533456847,0,-17893.946179059105,-6.907755278982138
141,fc6,combined,nocost,28.708840298816128,6.787478077167648,0.15670415533456847,0,-17893.951722664115,-5.521460917862246
142,fc6,combined,nocost,29.120292023669855,6.787478077167648,0.15670415533456847,0,-17894.313707249436,-6.907755278982138
143,fc6,combined,nocost,28.97508790961057,6.787478077167648,0.15670415533456847,0,-17894.126264774266,-6.214608098422191
144,fc6,combined,nocost,29.02019950685193,6.787478077167648,0.15670415533456847,0,-17894.17756579707,-5.298317366548036
145,fc6,combined,nocost,29.02019950685193,6.64560423079368,0.15670415533456847,0,-17894.409350920258,-6.214608098422191
146,fc6,combined,nocost,28.55318409517304,6.64560423079368,0.15670415533456847,0,-17894.49459379902,-5.809142990314027
147,fc6,combined,nocost,28.824378325323003,6.64560423079368,0.15670415533456847,0,-17894.362751363882,-6.907755278982138
148,fc6,combined,nocost,28.824378325323003,7.111133789441874,0.15670415533456847,0,-17894.468090928593,-5.115995809754082
149,fc6,combined,nocost,28.824378325323003,7.155537011743126,0.15670415533456847,0,-17894.671711486673,-6.907755278982138
150,fc6,combined,nocost,28.824378325323003,6.905144825640592,0.15670415533456847,0,-17893.962942059286,-5.115995809754082
151,fc6,combined,nocost,29.257893712647885,6.905144825640592,0.15670415533456847,0,-17894.755659094542,-6.907755278982138
152,fc6,combined,nocost,27.827662817125894,6.905144825640592,0.15670415533456847,0,-17894.38398339272,-6.907755278982138
153,fc6,combined,nocost,28.039146742914056,6.905144825640592,0.15670415533456847,0,-17894.02737385033,-6.214608098422191
154,fc6,combined,nocost,28.039146742914056,6.905144825640592,0.1595187687237598,0,-17894.236461711596,-6.214608098422191
155,fc6,combined,nocost,29.285545624614578,6.905144825640592,0.1595187687237598,0,-17895.593328755407,-6.214608098422191
156,fc6,combined,nocost,29.285545624614578,6.945621215204557,0.1595187687237598,0,-17895.792966372544,-5.809142990314027
157,fc6,combined,nocost,28.59861655623831,6.945621215204557,0.1595187687237598,0,-17894.30336798662,-6.907755278982138
158,fc6,combined,nocost,28.32587285740801,6.945621215204557,0.1595187687237598,0,-17894.12267138041,-6.214608098422191
159,fc6,combined,nocost,28.32587285740801,7.249828396594733,0.1595187687237598,0,-17895.10115503954,-5.521460917862246
160,fc6,combined,nocost,28.40078464994637,7.249828396594733,0.1595187687237598,0,-17895.239079381303,-5.809142990314027
161,fc6,combined,nocost,28.40078464994637,6.749033668089878,0.1595187687237598,0,-17894.29560823103,-6.907755278982138
162,fc6,combined,nocost,29.4821480610422,6.749033668089878,0.1595187687237598,0,-17895.598752108082,-6.907755278982138
163,fc6,combined,nocost,28.499867453448662,6.749033668089878,0.1595187687237598,0,-17894.263426138747,-6.907755278982138
164,fc6,combined,nocost,28.499867453448662,6.60050610789317,0.1595187687237598,0,-17894.751490771494,-6.214608098422191
165,fc6,combined,nocost,28.25485456979412,6.60050610789317,0.1595187687237598,0,-17895.06147937296,-6.214608098422191
166,fc6,combined,nocost,29.130882199741198,6.60050610789317,0.1595187687237598,0,-17894.818924791158,-6.907755278982138
167,fc6,combined,nocost,29.130882199741198,6.89741363974172,0.1595187687237598,0,-17895.132398387294,-5.809142990314027
168,fc6,combined,nocost,29.130882199741198,6.918442538118909,0.1595187687237598,0,-17895.213684820446,-5.521460917862246
169,fc6,combined,nocost,29.130882199741198,6.918442538118909,0.13256278200384333,0,-17895.76685567051,-4.961845129926823
170,fc6,combined,nocost,29.130882199741198,6.918442538118909,0.14513007599453007,0,-17893.401444399566,-5.521460917862246
171,fc6,combined,nocost,29.130882199741198,6.781546302725571,0.14513007599453007,0,-17894.11474159853,-5.115995809754082
172,fc6,combined,nocost,29.39860787541668,6.781546302725571,0.14513007599453007,0,-17894.16258805111,-6.907755278982138
173,fc6,combined,nocost,29.39860787541668,7.062124631560201,0.14513007599453007,0,-17893.340542094782,-5.115995809754082
174,fc6,combined,nocost,29.39860787541668,6.9546421503779134,0.14513007599453007,0,-17893.508238965802,-6.214608098422191
175,fc6,combined,nocost,29.336738085726534,6.9546421503779134,0.14513007599453007,0,-17893.432160052722,-5.298317366548036
176,fc6,combined,nocost,29.336738085726534,7.649690773214082,0.14513007599453007,0,-17895.358451501794,-6.907755278982138
177,fc6,combined,nocost,29.336738085726534,7.4505938355365,0.14513007599453007,0,-17894.037231554143,-5.809142990314027
178,fc6,combined,nocost,28.427961652438587,7.4505938355365,0.14513007599453007,0,-17892.305060296225,-6.907755278982138
179,fc6,combined,nocost,28.738323375406626,7.4505938355365,0.14513007599453007,0,-17892.606327695477,-6.907755278982138
180,fc6,combined,nocost,28.71715239075245,7.4505938355365,0.14513007599453007,0,-17892.57609970381,-5.298317366548036
181,fc6,combined,nocost,28.71715239075245,7.471187039848832,0.14513007599453007,0,-17892.62757023459,-5.809142990314027
182,fc6,combined,nocost,27.779769872612434,7.471187039848832,0.14513007599453007,0,-17892.641753709857,-5.115995809754082
183,fc6,combined,nocost,28.665406626428407,7.471187039848832,0.14513007599453007,0,-17892.554911022627,-6.907755278982138
184,fc6,combined,nocost,28.665406626428407,6.844805322732806,0.14513007599453007,0,-17894.059948476002,-5.521460917862246
185,fc6,combined,nocost,28.548565469875324,6.844805322732806,0.14513007599453007,0,-17894.24346497592,-6.214608098422191
186,fc6,combined,nocost,28.563432960446725,6.844805322732806,0.14513007599453007,0,-17894.217742477584,-6.907755278982138
187,fc6,combined,nocost,28.563432960446725,7.1684192389236925,0.14513007599453007,0,-17892.54070994569,-4.199705077879926
188,fc6,combined,nocost,28.828263566680146,7.1684192389236925,0.14513007599453007,0,-17892.565026111974,-5.298317366548036
189,fc6,combined,nocost,28.328316917589174,7.1684192389236925,0.14513007599453007,0,-17892.70439991086,-5.298317366548036
190,fc6,combined,nocost,28.328316917589174,7.708675958607991,0.14513007599453007,0,-17892.940138913502,-6.907755278982138
191,fc6,combined,nocost,26.892592705225248,7.708675958607991,0.14513007599453007,0,-17894.48989208352,-6.907755278982138
192,fc6,combined,nocost,28.091344208087214,7.708675958607991,0.14513007599453007,0,-17892.722338384676,-5.809142990314027
193,fc6,combined,nocost,27.719208469471283,7.708675958607991,0.14513007599453007,0,-17892.752278293257,-6.214608098422191
194,fc6,combined,nocost,27.87863272552249,7.708675958607991,0.14513007599453007,0,-17892.683332609944,-6.907755278982138
195,fc6,combined,nocost,27.87863272552249,7.708675958607991,0.14377940445593662,0,-17892.446619331997,-5.298317366548036
196,fc6,combined,nocost,27.87863272552249,7.592975388136643,0.14377940445593662,0,-17892.34351993474,-6.907755278982138
197,fc6,combined,nocost,27.87863272552249,7.184214769083103,0.14377940445593662,0,-17893.57492861511,-6.214608098422191
198,fc6,combined,nocost,29.209762453887254,7.184214769083103,0.14377940445593662,0,-17892.844384787746,-6.214608098422191
199,fc6,combined,nocost,29.209762453887254,7.581480785158383,0.14377940445593662,0,-17893.904319452995,-6.907755278982138
200,fc6,combined,nocost,29.209762453887254,6.778992189976987,0.14377940445593662,0,-17894.27816010329,-5.521460917862246
201,fc6,combined,nocost,29.209762453887254,6.637019188135968,0.14377940445593662,0,-17895.387250888765,-6.214608098422191
202,fc6,combined,nocost,28.479014495315514,6.637019188135968,0.14377940445593662,0,-17896.776508121013,-5.521460917862246
203,fc6,combined,nocost,29.052696530812696,6.637019188135968,0.14377940445593662,0,-17895.548129190654,-4.961845129926823
204,fc6,combined,nocost,29.052696530812696,7.332685247725035,0.14377940445593662,0,-17892.653471827787,-5.115995809754082
205,fc6,combined,nocost,28.698251586312818,7.332685247725035,0.14377940445593662,0,-17892.249505928572,-5.521460917862246
206,fc6,combined,nocost,28.14138074618149,7.332685247725035,0.14377940445593662,0,-17892.41426091029,-5.115995809754082
207,fc6,combined,nocost,28.14138074618149,7.423934424918783,0.14377940445593662,0,-17892.228664958442,-4.509860006183767
208,fc6,combined,nocost,29.059836325643968,7.423934424918783,0.14377940445593662,0,-17892.843256928125,-6.214608098422191
209,fc6,combined,nocost,29.059836325643968,6.984935142617709,0.14377940445593662,0,-17893.163258526794,-6.907755278982138
210,fc6,combined,nocost,28.86464286049636,6.984935142617709,0.14377940445593662,0,-17893.17931951367,-5.809142990314027
211,fc6,combined,nocost,29.144408308371663,6.984935142617709,0.14377940445593662,0,-17893.192518611424,-6.907755278982138
212,fc6,combined,nocost,29.144408308371663,7.0261216047481625,0.14377940445593662,0,-17893.050802707014,-6.907755278982138
213,fc6,combined,nocost,29.144408308371663,7.473042580068418,0.14377940445593662,0,-17893.199196109417,-4.8283137373023015
214,fc6,combined,nocost,27.55722966367237,7.473042580068418,0.14377940445593662,0,-17893.080843357366,-5.809142990314027
215,fc6,combined,nocost,27.55722966367237,7.413457795467925,0.14377940445593662,0,-17893.293783086796,-6.214608098422191
216,fc6,combined,nocost,29.402650776571,7.413457795467925,0.14377940445593662,0,-17893.703700994225,-6.907755278982138
217,fc6,combined,nocost,27.9103486935809,7.413457795467925,0.14377940445593662,0,-17892.524659056722,-6.907755278982138
218,fc6,combined,nocost,28.04745346203732,7.413457795467925,0.14377940445593662,0,-17892.336871340176,-5.521460917862246
219,fc6,combined,nocost,28.04745346203732,7.936018039758389,0.14377940445593662,0,-17893.370829272037,-6.214608098422191
220,fc6,combined,nocost,28.04745346203732,7.101984189873644,0.14377940445593662,0,-17893.661660242327,-5.298317366548036
221,fc6,combined,nocost,28.04745346203732,7.101984189873644,0.16175567858905415,0,-17894.814893517392,-5.809142990314027
222,fc6,combined,nocost,28.04745346203732,6.892547895653205,0.16175567858905415,0,-17894.522052775803,-6.907755278982138
223,fc6,combined,nocost,27.919628651249823,6.892547895653205,0.16175567858905415,0,-17894.62219441538,-5.115995809754082
224,fc6,combined,nocost,27.919628651249823,7.158034723025207,0.16175567858905415,0,-17894.95466544646,-6.907755278982138
225,fc6,combined,nocost,27.919628651249823,6.806741770765507,0.16175567858905415,0,-17894.777471229914,-6.214608098422191
226,fc6,combined,nocost,28.439806045271627,6.806741770765507,0.16175567858905415,0,-17894.481928456407,-4.0745419349259215
227,fc6,combined,nocost,28.439806045271627,6.871730366093487,0.16175567858905415,0,-17894.518347167632,-4.710530701645918
228,fc6,combined,nocost,28.439806045271627,6.939419802376984,0.16175567858905415,0,-17894.63564255178,-6.907755278982138
229,fc6,combined,nocost,26.89430099663695,6.939419802376984,0.16175567858905415,0,-17897.13615006209,-6.907755278982138
230,fc6,combined,nocost,26.89430099663695,7.888850413914099,0.16175567858905415,0,-17899.741919787713,-6.907755278982138
231,fc6,combined,nocost,26.89430099663695,7.888850413914099,0.12736300358767422,0,-17896.667455460494,-5.809142990314027
232,fc6,combined,nocost,28.66406526380363,7.888850413914099,0.12736300358767422,0,-17891.331539893217,-5.809142990314027
233,fc6,combined,nocost,28.66406526380363,7.818312519143483,0.12736300358767422,0,-17891.49212279556,-6.214608098422191
234,fc6,combined,nocost,28.66406526380363,8.500593724797012,0.12736300358767422,0,-17892.630321195782,-6.907755278982138
235,fc6,combined,nocost,27.46313685703474,8.500593724797012,0.12736300358767422,0,-17892.298663882662,-5.298317366548036
236,fc6,combined,nocost,26.83250536306335,8.500593724797012,0.12736300358767422,0,-17894.06665800143,-6.907755278982138
