id,perception,pragmatics,production,alpha,simScaling,pragWeight,costWeight,logLikelihood,posteriorProb
216,fc6,combined,cost,29.950502478253398,7.7555275349877775,0.13493010876700307,0.02167062655841248,-17888.4625101696,-6.907755278982138
217,fc6,combined,cost,29.278297164715184,7.7555275349877775,0.13493010876700307,0.02167062655841248,-17887.528130388593,-5.521460917862246
218,fc6,combined,cost,29.09895707255497,7.7555275349877775,0.13493010876700307,0.02167062655841248,-17887.507086182926,-5.115995809754082
219,fc6,combined,cost,28.7396193041153,7.7555275349877775,0.13493010876700307,0.02167062655841248,-17887.760553283122,-5.521460917862246
220,fc6,combined,cost,28.781151947980003,7.7555275349877775,0.13493010876700307,0.02167062655841248,-17887.710915740954,-5.115995809754082
221,fc6,combined,cost,29.059181639747024,7.7555275349877775,0.13493010876700307,0.02167062655841248,-17887.515652852948,-5.115995809754082
222,fc6,combined,cost,29.059181639747024,8.243529093451798,0.13493010876700307,0.02167062655841248,-17888.82474984166,-5.298317366548036
223,fc6,combined,cost,29.059181639747024,7.484969315119088,0.13493010876700307,0.02167062655841248,-17888.206867121276,-6.907755278982138
224,fc6,combined,cost,29.66879635676576,7.484969315119088,0.13493010876700307,0.02167062655841248,-17887.95360094218,-5.298317366548036
225,fc6,combined,cost,29.66879635676576,7.746905333828182,0.13493010876700307,0.02167062655841248,-17887.89374171681,-6.214608098422191
226,fc6,combined,cost,29.66879635676576,7.746905333828182,0.13493010876700307,0.01657696963597025,-17886.922659036478,-5.809142990314027
227,fc6,combined,cost,28.7328334575058,7.746905333828182,0.13493010876700307,0.01657696963597025,-17886.46253308083,-6.907755278982138
228,fc6,combined,cost,29.070713352117103,7.746905333828182,0.13493010876700307,0.01657696963597025,-17886.321636638906,-5.298317366548036
229,fc6,combined,cost,29.070713352117103,7.663190823979676,0.13493010876700307,0.01657696963597025,-17886.37544171973,-6.214608098422191
230,fc6,combined,cost,28.9513345954844,7.663190823979676,0.13493010876700307,0.01657696963597025,-17886.4246236102,-5.809142990314027
231,fc6,combined,cost,28.9513345954844,8.185573788359761,0.13493010876700307,0.01657696963597025,-17887.424198260625,-6.907755278982138
232,fc6,combined,cost,28.9513345954844,8.185573788359761,0.13528183475136782,0.01657696963597025,-17887.52956248892,-6.214608098422191
233,fc6,combined,cost,28.9513345954844,8.316272062715143,0.13528183475136782,0.01657696963597025,-17888.393073115174,-6.907755278982138
234,fc6,combined,cost,28.323718549529577,8.316272062715143,0.13528183475136782,0.01657696963597025,-17887.686874783805,-6.907755278982138
235,fc6,combined,cost,28.323718549529577,8.316272062715143,0.13528183475136782,0.01560115636667584,-17887.626494813296,-5.298317366548036
236,fc6,combined,cost,27.91842228996164,8.316272062715143,0.13528183475136782,0.01560115636667584,-17887.80623480057,-6.214608098422191
237,fc6,combined,cost,28.770501274453174,8.316272062715143,0.13528183475136782,0.01560115636667584,-17888.040054282123,-5.521460917862246
238,fc6,combined,cost,28.770501274453174,8.202546161599457,0.13528183475136782,0.01560115636667584,-17887.34489256894,-6.907755278982138
239,fc6,combined,cost,28.770501274453174,7.574265844188631,0.13528183475136782,0.01560115636667584,-17886.701261422684,-6.214608098422191
240,fc6,combined,cost,28.770501274453174,7.574265844188631,0.13150013363920174,0.01560115636667584,-17887.177361172482,-5.809142990314027
241,fc6,combined,cost,28.351821691743716,7.574265844188631,0.13150013363920174,0.01560115636667584,-17888.28552813637,-6.907755278982138
242,fc6,combined,cost,28.351821691743716,7.574265844188631,0.13304486023262166,0.01560115636667584,-17887.935990426697,-6.907755278982138
243,fc6,combined,cost,29.148808168106317,7.574265844188631,0.13304486023262166,0.01560115636667584,-17886.49783345916,-6.214608098422191
244,fc6,combined,cost,29.754602269978598,7.574265844188631,0.13304486023262166,0.01560115636667584,-17886.695367711836,-4.422848629194137
245,fc6,combined,cost,29.754602269978598,7.192914548330009,0.13304486023262166,0.01560115636667584,-17887.987274562936,-5.115995809754082
246,fc6,combined,cost,29.754602269978598,7.568794602062553,0.13304486023262166,0.01560115636667584,-17886.699487369264,-5.809142990314027
247,fc6,combined,cost,29.88128616075486,7.568794602062553,0.13304486023262166,0.01560115636667584,-17886.875214938154,-6.907755278982138
248,fc6,combined,cost,29.88128616075486,7.568794602062553,0.13304486023262166,0.01931945222025917,-17887.323490190724,-6.214608098422191
249,fc6,combined,cost,29.88128616075486,7.568794602062553,0.1350406953133645,0.01931945222025917,-17887.433719794855,-6.907755278982138
250,fc6,combined,cost,29.07212050030469,7.568794602062553,0.1350406953133645,0.01931945222025917,-17887.090209828708,-6.907755278982138
251,fc6,combined,cost,29.07212050030469,7.8880032184533775,0.1350406953133645,0.01931945222025917,-17886.89136835525,-5.809142990314027
252,fc6,combined,cost,28.3514725623592,7.8880032184533775,0.1350406953133645,0.01931945222025917,-17887.354674680348,-4.605170185988091
253,fc6,combined,cost,28.375789488646003,7.8880032184533775,0.1350406953133645,0.01931945222025917,-17887.312469756464,-4.8283137373023015
254,fc6,combined,cost,28.157608636981568,7.8880032184533775,0.1350406953133645,0.01931945222025917,-17887.758654511585,-5.809142990314027
255,fc6,combined,cost,28.278283842676288,7.8880032184533775,0.1350406953133645,0.01931945222025917,-17887.49306618227,-4.8283137373023015
256,fc6,combined,cost,28.550562742058005,7.8880032184533775,0.1350406953133645,0.01931945222025917,-17887.064258309572,-6.907755278982138
257,fc6,combined,cost,28.970252512493254,7.8880032184533775,0.1350406953133645,0.01931945222025917,-17886.85901729468,-6.907755278982138
258,fc6,combined,cost,29.30914577433197,7.8880032184533775,0.1350406953133645,0.01931945222025917,-17887.089171945878,-6.907755278982138
259,fc6,combined,cost,28.96862466278425,7.8880032184533775,0.1350406953133645,0.01931945222025917,-17886.85875889986,-6.907755278982138
260,fc6,combined,cost,28.96862466278425,7.8880032184533775,0.127067826734856,0.01931945222025917,-17886.931827572404,-6.907755278982138
261,fc6,combined,cost,28.96862466278425,7.8880032184533775,0.127067826734856,0.003949635902551254,-17888.848743930266,-6.907755278982138
262,fc6,combined,cost,28.96862466278425,7.512418074067682,0.127067826734856,0.003949635902551254,-17890.271597403258,-5.298317366548036
263,fc6,combined,cost,29.725928074446134,7.512418074067682,0.127067826734856,0.003949635902551254,-17890.255528954192,-5.809142990314027
264,fc6,combined,cost,29.725928074446134,7.512418074067682,0.127067826734856,0.01618400266828186,-17887.345751524274,-6.907755278982138
265,fc6,combined,cost,29.128595066012178,7.512418074067682,0.127067826734856,0.01618400266828186,-17887.952277189393,-5.115995809754082
266,fc6,combined,cost,29.128595066012178,7.512418074067682,0.11772859832271955,0.01618400266828186,-17891.800088832988,-6.907755278982138
267,fc6,combined,cost,29.128595066012178,7.4093793826177725,0.11772859832271955,0.01618400266828186,-17893.063858062153,-4.8283137373023015
268,fc6,combined,cost,29.128595066012178,7.649288176558912,0.11772859832271955,0.01618400266828186,-17890.31722945481,-6.907755278982138
269,fc6,combined,cost,29.128595066012178,7.9361396385356775,0.11772859832271955,0.01618400266828186,-17887.931583107867,-5.298317366548036
270,fc6,combined,cost,29.128595066012178,8.856173908337949,0.11772859832271955,0.01618400266828186,-17886.790791851126,-6.214608098422191
271,fc6,combined,cost,29.187539684656088,8.856173908337949,0.11772859832271955,0.01618400266828186,-17886.864418495006,-5.809142990314027
272,fc6,combined,cost,28.187910901564212,8.856173908337949,0.11772859832271955,0.01618400266828186,-17887.079220560943,-6.907755278982138
273,fc6,combined,cost,28.187910901564212,9.156698864884676,0.11772859832271955,0.01618400266828186,-17887.811243700256,-6.907755278982138
274,fc6,combined,cost,28.187910901564212,8.825891370885074,0.11772859832271955,0.01618400266828186,-17887.061242036696,-6.214608098422191
275,fc6,combined,cost,29.157984029475948,8.825891370885074,0.11772859832271955,0.01618400266828186,-17886.704752613252,-5.809142990314027
276,fc6,combined,cost,29.157984029475948,8.107794165145608,0.11772859832271955,0.01618400266828186,-17886.928570998974,-5.298317366548036
277,fc6,combined,cost,29.157984029475948,8.107794165145608,0.11399050066247605,0.01618400266828186,-17888.100129822218,-6.214608098422191
278,fc6,combined,cost,29.157984029475948,8.799991994164882,0.11399050066247605,0.01618400266828186,-17886.339678512257,-6.214608098422191
