,Unnamed: 0,condition,sketchLabel,Target,Distractor1,Distractor2,Distractor3,coarseGrainedSketchInfo
819,819,further,fea038f4c9b8_28,trial_30_doberman,trial_13_tomtit,trial_17_redsport,trial_4_straight,further_doberman
820,820,further,fea038f4c9b8_29,trial_9_brown,trial_11_waiting,trial_29_sparrow,trial_2_bullmastiff,further_brown
821,821,further,fea038f4c9b8_30,trial_27_sling,trial_15_nightingale,trial_1_bluesport,trial_28_chihuahua,further_sling
822,822,closer,fea038f4c9b8_31,trial_10_beetle,trial_24_white,trial_3_redantique,trial_6_hatchback,closer_beetle
823,823,further,c49134b19ceb_2,trial_20_cuckoo,trial_11_waiting,trial_28_chihuahua,trial_9_brown,further_cuckoo
824,824,further,c49134b19ceb_4,trial_5_inlay,trial_17_redsport,trial_23_weimaraner,trial_29_sparrow,further_inlay
825,825,closer,c49134b19ceb_6,trial_19_pigeon,trial_12_bluejay,trial_15_nightingale,trial_26_crow,closer_pigeon
826,826,further,c49134b19ceb_9,trial_11_waiting,trial_20_cuckoo,trial_28_chihuahua,trial_9_brown,further_waiting
827,827,closer,c49134b19ceb_10,trial_24_white,trial_10_beetle,trial_3_redantique,trial_6_hatchback,closer_white
828,828,closer,c49134b19ceb_11,trial_15_nightingale,trial_12_bluejay,trial_19_pigeon,trial_26_crow,closer_nightingale
829,829,further,c49134b19ceb_14,trial_9_brown,trial_11_waiting,trial_20_cuckoo,trial_28_chihuahua,further_brown
830,830,closer,c49134b19ceb_15,trial_26_crow,trial_12_bluejay,trial_15_nightingale,trial_19_pigeon,closer_crow
831,831,further,c49134b19ceb_17,trial_29_sparrow,trial_17_redsport,trial_23_weimaraner,trial_5_inlay,further_sparrow
832,832,closer,c49134b19ceb_21,trial_6_hatchback,trial_10_beetle,trial_24_white,trial_3_redantique,closer_hatchback
833,833,further,c49134b19ceb_23,trial_23_weimaraner,trial_17_redsport,trial_29_sparrow,trial_5_inlay,further_weimaraner
834,834,further,c49134b19ceb_25,trial_17_redsport,trial_23_weimaraner,trial_29_sparrow,trial_5_inlay,further_redsport
835,835,closer,c49134b19ceb_27,trial_12_bluejay,trial_15_nightingale,trial_19_pigeon,trial_26_crow,closer_bluejay
836,836,further,c49134b19ceb_29,trial_28_chihuahua,trial_11_waiting,trial_20_cuckoo,trial_9_brown,further_chihuahua
837,837,closer,c49134b19ceb_30,trial_10_beetle,trial_24_white,trial_3_redantique,trial_6_hatchback,closer_beetle
838,838,closer,c49134b19ceb_31,trial_3_redantique,trial_10_beetle,trial_24_white,trial_6_hatchback,closer_redantique
839,839,closer,3010355ac1f0_1,trial_22_leather,trial_21_woven,trial_27_sling,trial_4_straight,closer_leather
840,840,further,3010355ac1f0_4,trial_30_doberman,trial_29_sparrow,trial_3_redantique,trial_8_knob,further_doberman
841,841,further,3010355ac1f0_8,trial_14_robin,trial_11_waiting,trial_1_bluesport,trial_28_chihuahua,further_robin
842,842,closer,3010355ac1f0_9,trial_27_sling,trial_21_woven,trial_22_leather,trial_4_straight,closer_sling
843,843,further,3010355ac1f0_15,trial_3_redantique,trial_29_sparrow,trial_30_doberman,trial_8_knob,further_redantique
844,844,further,3010355ac1f0_16,trial_8_knob,trial_29_sparrow,trial_30_doberman,trial_3_redantique,further_knob
845,845,closer,3010355ac1f0_17,trial_21_woven,trial_22_leather,trial_27_sling,trial_4_straight,closer_woven
846,846,closer,3010355ac1f0_18,trial_4_straight,trial_21_woven,trial_22_leather,trial_27_sling,closer_straight
847,847,further,3010355ac1f0_19,trial_29_sparrow,trial_30_doberman,trial_3_redantique,trial_8_knob,further_sparrow
848,848,further,3010355ac1f0_20,trial_1_bluesport,trial_11_waiting,trial_14_robin,trial_28_chihuahua,further_bluesport
849,849,further,3010355ac1f0_23,trial_28_chihuahua,trial_11_waiting,trial_14_robin,trial_1_bluesport,further_chihuahua
850,850,further,3010355ac1f0_30,trial_11_waiting,trial_14_robin,trial_1_bluesport,trial_28_chihuahua,further_waiting
851,851,further,df33c782a5e3_1,trial_27_sling,trial_12_bluejay,trial_1_bluesport,trial_7_basset,further_sling
852,852,further,df33c782a5e3_2,trial_19_pigeon,trial_22_leather,trial_25_goldenretriever,trial_6_hatchback,further_pigeon
853,853,further,df33c782a5e3_3,trial_25_goldenretriever,trial_19_pigeon,trial_22_leather,trial_6_hatchback,further_goldenretriever
854,854,further,df33c782a5e3_4,trial_22_leather,trial_19_pigeon,trial_25_goldenretriever,trial_6_hatchback,further_leather
855,855,further,df33c782a5e3_8,trial_6_hatchback,trial_19_pigeon,trial_22_leather,trial_25_goldenretriever,further_hatchback
856,856,closer,df33c782a5e3_9,trial_18_pug,trial_16_bloodhound,trial_28_chihuahua,trial_30_doberman,closer_pug
857,857,closer,df33c782a5e3_10,trial_5_inlay,trial_11_waiting,trial_32_squat,trial_4_straight,closer_inlay
858,858,closer,df33c782a5e3_12,trial_32_squat,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_squat
859,859,further,df33c782a5e3_16,trial_7_basset,trial_12_bluejay,trial_1_bluesport,trial_27_sling,further_basset
860,860,closer,df33c782a5e3_18,trial_30_doberman,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua,closer_doberman
861,861,closer,df33c782a5e3_19,trial_4_straight,trial_11_waiting,trial_32_squat,trial_5_inlay,closer_straight
862,862,closer,df33c782a5e3_20,trial_11_waiting,trial_32_squat,trial_4_straight,trial_5_inlay,closer_waiting
863,863,further,df33c782a5e3_23,trial_1_bluesport,trial_12_bluejay,trial_27_sling,trial_7_basset,further_bluesport
864,864,further,df33c782a5e3_24,trial_12_bluejay,trial_1_bluesport,trial_27_sling,trial_7_basset,further_bluejay
865,865,closer,df33c782a5e3_31,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua,trial_30_doberman,closer_bloodhound
866,866,closer,e8739fbe8802_7,trial_26_crow,trial_14_robin,trial_19_pigeon,trial_29_sparrow,closer_crow
867,867,further,e8739fbe8802_8,trial_16_bloodhound,trial_15_nightingale,trial_24_white,trial_27_sling,further_bloodhound
868,868,further,e8739fbe8802_9,trial_28_chihuahua,trial_13_tomtit,trial_17_redsport,trial_21_woven,further_chihuahua
869,869,further,e8739fbe8802_10,trial_21_woven,trial_13_tomtit,trial_17_redsport,trial_28_chihuahua,further_woven
870,870,further,e8739fbe8802_11,trial_12_bluejay,trial_1_bluesport,trial_25_goldenretriever,trial_8_knob,further_bluejay
871,871,further,e8739fbe8802_12,trial_24_white,trial_15_nightingale,trial_16_bloodhound,trial_27_sling,further_white
872,872,further,e8739fbe8802_14,trial_27_sling,trial_15_nightingale,trial_16_bloodhound,trial_24_white,further_sling
873,873,further,e8739fbe8802_16,trial_15_nightingale,trial_16_bloodhound,trial_24_white,trial_27_sling,further_nightingale
874,874,further,e8739fbe8802_17,trial_1_bluesport,trial_12_bluejay,trial_25_goldenretriever,trial_8_knob,further_bluesport
875,875,further,e8739fbe8802_19,trial_8_knob,trial_12_bluejay,trial_1_bluesport,trial_25_goldenretriever,further_knob
876,876,closer,e8739fbe8802_20,trial_19_pigeon,trial_14_robin,trial_26_crow,trial_29_sparrow,closer_pigeon
877,877,closer,e8739fbe8802_22,trial_14_robin,trial_19_pigeon,trial_26_crow,trial_29_sparrow,closer_robin
878,878,further,e8739fbe8802_27,trial_17_redsport,trial_13_tomtit,trial_21_woven,trial_28_chihuahua,further_redsport
879,879,further,e8739fbe8802_28,trial_25_goldenretriever,trial_12_bluejay,trial_1_bluesport,trial_8_knob,further_goldenretriever
880,880,further,e8739fbe8802_31,trial_13_tomtit,trial_17_redsport,trial_21_woven,trial_28_chihuahua,further_tomtit
881,881,closer,bed95e9aa1fd_1,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,trial_6_hatchback,closer_beetle
882,882,further,bed95e9aa1fd_2,trial_9_brown,trial_14_robin,trial_16_bloodhound,trial_8_knob,further_brown
883,883,further,bed95e9aa1fd_6,trial_25_goldenretriever,trial_13_tomtit,trial_1_bluesport,trial_32_squat,further_goldenretriever
884,884,closer,bed95e9aa1fd_7,trial_6_hatchback,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,closer_hatchback
885,885,further,bed95e9aa1fd_8,trial_3_redantique,trial_19_pigeon,trial_21_woven,trial_2_bullmastiff,further_redantique
886,886,further,bed95e9aa1fd_10,trial_32_squat,trial_13_tomtit,trial_1_bluesport,trial_25_goldenretriever,further_squat
887,887,closer,bed95e9aa1fd_13,trial_4_straight,trial_22_leather,trial_27_sling,trial_5_inlay,closer_straight
888,888,further,bed95e9aa1fd_14,trial_8_knob,trial_14_robin,trial_16_bloodhound,trial_9_brown,further_knob
889,889,closer,bed95e9aa1fd_16,trial_17_redsport,trial_10_beetle,trial_31_bluesedan,trial_6_hatchback,closer_redsport
890,890,closer,bed95e9aa1fd_19,trial_5_inlay,trial_22_leather,trial_27_sling,trial_4_straight,closer_inlay
891,891,further,bed95e9aa1fd_20,trial_13_tomtit,trial_1_bluesport,trial_25_goldenretriever,trial_32_squat,further_tomtit
892,892,further,bed95e9aa1fd_22,trial_2_bullmastiff,trial_19_pigeon,trial_21_woven,trial_3_redantique,further_bullmastiff
893,893,further,bed95e9aa1fd_23,trial_16_bloodhound,trial_14_robin,trial_8_knob,trial_9_brown,further_bloodhound
894,894,closer,bed95e9aa1fd_24,trial_27_sling,trial_22_leather,trial_4_straight,trial_5_inlay,closer_sling
895,895,further,bed95e9aa1fd_26,trial_19_pigeon,trial_21_woven,trial_2_bullmastiff,trial_3_redantique,further_pigeon
896,896,further,bed95e9aa1fd_27,trial_14_robin,trial_16_bloodhound,trial_8_knob,trial_9_brown,further_robin
897,897,further,bed95e9aa1fd_29,trial_1_bluesport,trial_13_tomtit,trial_25_goldenretriever,trial_32_squat,further_bluesport
898,898,closer,bed95e9aa1fd_30,trial_22_leather,trial_27_sling,trial_4_straight,trial_5_inlay,closer_leather
899,899,further,bed95e9aa1fd_31,trial_21_woven,trial_19_pigeon,trial_2_bullmastiff,trial_3_redantique,further_woven
900,900,further,b0c7c7c60ed8_4,trial_7_basset,trial_14_robin,trial_32_squat,trial_9_brown,further_basset
901,901,closer,b0c7c7c60ed8_9,trial_6_hatchback,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,closer_hatchback
902,902,closer,b0c7c7c60ed8_10,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,trial_26_crow,closer_bluejay
903,903,closer,b0c7c7c60ed8_11,trial_5_inlay,trial_11_waiting,trial_22_leather,trial_4_straight,closer_inlay
904,904,further,b0c7c7c60ed8_13,trial_32_squat,trial_14_robin,trial_7_basset,trial_9_brown,further_squat
905,905,further,b0c7c7c60ed8_17,trial_9_brown,trial_14_robin,trial_32_squat,trial_7_basset,further_brown
906,906,closer,b0c7c7c60ed8_18,trial_13_tomtit,trial_12_bluejay,trial_20_cuckoo,trial_26_crow,closer_tomtit
907,907,closer,b0c7c7c60ed8_19,trial_20_cuckoo,trial_12_bluejay,trial_13_tomtit,trial_26_crow,closer_cuckoo
908,908,closer,b0c7c7c60ed8_21,trial_11_waiting,trial_22_leather,trial_4_straight,trial_5_inlay,closer_waiting
909,909,closer,b0c7c7c60ed8_26,trial_22_leather,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_leather
910,910,further,b0c7c7c60ed8_28,trial_14_robin,trial_32_squat,trial_7_basset,trial_9_brown,further_robin
911,911,closer,b0c7c7c60ed8_29,trial_4_straight,trial_11_waiting,trial_22_leather,trial_5_inlay,closer_straight
912,912,closer,b0c7c7c60ed8_32,trial_26_crow,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,closer_crow
913,913,further,e32076ea5aa1_1,trial_17_redsport,trial_22_leather,trial_29_sparrow,trial_2_bullmastiff,further_redsport
914,914,closer,e32076ea5aa1_2,trial_1_bluesport,trial_24_white,trial_3_redantique,trial_9_brown,closer_bluesport
915,915,closer,e32076ea5aa1_3,trial_14_robin,trial_13_tomtit,trial_15_nightingale,trial_19_pigeon,closer_robin
916,916,further,e32076ea5aa1_4,trial_29_sparrow,trial_17_redsport,trial_22_leather,trial_2_bullmastiff,further_sparrow
917,917,closer,e32076ea5aa1_5,trial_15_nightingale,trial_13_tomtit,trial_14_robin,trial_19_pigeon,closer_nightingale
918,918,further,e32076ea5aa1_6,trial_32_squat,trial_18_pug,trial_20_cuckoo,trial_6_hatchback,further_squat
919,919,further,e32076ea5aa1_7,trial_18_pug,trial_20_cuckoo,trial_32_squat,trial_6_hatchback,further_pug
920,920,further,e32076ea5aa1_8,trial_2_bullmastiff,trial_17_redsport,trial_22_leather,trial_29_sparrow,further_bullmastiff
921,921,closer,e32076ea5aa1_11,trial_3_redantique,trial_1_bluesport,trial_24_white,trial_9_brown,closer_redantique
922,922,closer,e32076ea5aa1_12,trial_19_pigeon,trial_13_tomtit,trial_14_robin,trial_15_nightingale,closer_pigeon
923,923,closer,e32076ea5aa1_16,trial_24_white,trial_1_bluesport,trial_3_redantique,trial_9_brown,closer_white
924,924,further,e32076ea5aa1_17,trial_20_cuckoo,trial_18_pug,trial_32_squat,trial_6_hatchback,further_cuckoo
925,925,closer,e32076ea5aa1_25,trial_9_brown,trial_1_bluesport,trial_24_white,trial_3_redantique,closer_brown
926,926,further,e32076ea5aa1_27,trial_22_leather,trial_17_redsport,trial_29_sparrow,trial_2_bullmastiff,further_leather
927,927,closer,e32076ea5aa1_29,trial_13_tomtit,trial_14_robin,trial_15_nightingale,trial_19_pigeon,closer_tomtit
928,928,further,e32076ea5aa1_31,trial_6_hatchback,trial_18_pug,trial_20_cuckoo,trial_32_squat,further_hatchback
929,929,closer,129c7cc55176_1,trial_13_tomtit,trial_12_bluejay,trial_20_cuckoo,trial_26_crow,closer_tomtit
930,930,further,129c7cc55176_3,trial_15_nightingale,trial_10_beetle,trial_25_goldenretriever,trial_27_sling,further_nightingale
931,931,closer,129c7cc55176_5,trial_26_crow,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,closer_crow
932,932,closer,129c7cc55176_8,trial_20_cuckoo,trial_12_bluejay,trial_13_tomtit,trial_26_crow,closer_cuckoo
933,933,further,129c7cc55176_18,trial_27_sling,trial_10_beetle,trial_15_nightingale,trial_25_goldenretriever,further_sling
934,934,further,129c7cc55176_20,trial_10_beetle,trial_15_nightingale,trial_25_goldenretriever,trial_27_sling,further_beetle
935,935,closer,129c7cc55176_23,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,trial_26_crow,closer_bluejay
936,936,further,129c7cc55176_27,trial_25_goldenretriever,trial_10_beetle,trial_15_nightingale,trial_27_sling,further_goldenretriever
937,937,further,f628a189f385_3,trial_30_doberman,trial_17_redsport,trial_19_pigeon,trial_22_leather,further_doberman
938,938,closer,f628a189f385_5,trial_5_inlay,trial_11_waiting,trial_32_squat,trial_4_straight,closer_inlay
